date,Unnamed: 0,id,date,home_team,home_team_score,visit_team,visit_team_score,WINrate
2014-04-11,1179,400490049,2014-04-11,Orlando Magic,86,Washington,96,0.8958333333333334
2014-11-10,1180,400488968,2014-11-10,Oklahoma City,106,Washington Wizards,105,1.0095238095238095
2014-11-19,1181,400489029,2014-11-19,Washington Wizards,104,Minnesota,100,1.04
2014-12-09,1182,400489179,2014-12-09,Washington Wizards,74,Denver,75,0.9866666666666668
2014-12-27,1183,400489304,2014-12-27,Minnesota,120,Washington Wizards,98,1.2244897959183674
2014-01-25,1184,400489525,2014-01-25,Utah,104,Washington Wizards,101,1.0297029702970295
2014-02-01,1185,400489571,2014-02-01,Washington Wizards,96,Oklahoma City,81,1.1851851851851851
2014-02-03,1186,400489584,2014-02-03,Washington Wizards,100,Portland,90,1.1111111111111112
2014-03-05,1187,400489779,2014-03-05,Washington Wizards,104,Utah,91,1.1428571428571428
2014-03-20,1188,400489893,2014-03-20,Portland,116,Washington Wizards,103,1.1262135922330097
2014-03-23,1189,400489915,2014-03-23,Denver,105,Washington Wizards,102,1.0294117647058822
2014-11-01,1190,400488902,2014-11-01,Denver Nuggets,98,Portland,113,0.8672566371681416
2014-11-11,1191,400488977,2014-11-11,Utah,81,Denver Nuggets,100,0.81
2014-11-15,1192,400489004,2014-11-15,Denver Nuggets,117,Minnesota,113,1.0353982300884956
2014-11-18,1193,400489025,2014-11-18,Oklahoma City,115,Denver Nuggets,113,1.0176991150442478
2014-11-27,1194,400489096,2014-11-27,Minnesota,110,Denver Nuggets,117,0.9401709401709402
2014-12-13,1195,400489212,2014-12-13,Denver Nuggets,93,Utah,103,0.9029126213592232
2014-12-17,1196,400489240,2014-12-17,Denver Nuggets,93,Oklahoma City,105,0.8857142857142857
2014-01-09,1197,400489403,2014-01-09,Denver Nuggets,101,Oklahoma City,88,1.1477272727272727
2014-01-13,1198,400489434,2014-01-13,Utah,118,Denver Nuggets,103,1.145631067961165
2014-01-23,1199,400489505,2014-01-23,Portland,110,Denver Nuggets,105,1.0476190476190477
2014-02-12,1200,400489659,2014-02-12,Minnesota,117,Denver Nuggets,90,1.3
2014-02-25,1201,400489723,2014-02-25,Denver Nuggets,95,Portland,100,0.95
2014-03-01,1202,400489753,2014-03-01,Portland,102,Denver Nuggets,96,1.0625
2014-03-03,1203,400489768,2014-03-03,Denver Nuggets,128,Minnesota,132,0.9696969696969696
2014-03-24,1204,400489926,2014-03-24,Oklahoma City,117,Denver Nuggets,96,1.21875
2014-04-12,1205,400490069,2014-04-12,Denver Nuggets,101,Utah,94,1.074468085106383
2014-11-01,1206,400488900,2014-11-01,Minnesota Timberwolves,100,Oklahoma City,81,1.2345679012345678
2014-12-01,1207,400489126,2014-12-01,Oklahoma City,113,Minnesota Timberwolves,103,1.0970873786407769
2014-12-18,1208,400489249,2014-12-18,Minnesota Timberwolves,120,Portland,109,1.1009174311926606
2014-01-04,1209,400489366,2014-01-04,Minnesota Timberwolves,111,Oklahoma City,115,0.9652173913043478
2014-01-18,1210,400489471,2014-01-18,Minnesota Timberwolves,98,Utah,72,1.3611111111111112
2014-01-21,1211,400489493,2014-01-21,Utah,97,Minnesota Timberwolves,112,0.8660714285714286
2014-01-25,1212,400489526,2014-01-25,Portland,115,Minnesota Timberwolves,104,1.1057692307692308
2014-02-05,1213,400489605,2014-02-05,Oklahoma City,106,Minnesota Timberwolves,97,1.092783505154639
2014-02-08,1214,400489625,2014-02-08,Minnesota Timberwolves,110,Portland,117,0.9401709401709402
2014-02-22,1215,400489703,2014-02-22,Utah,104,Minnesota Timberwolves,121,0.8595041322314051
2014-02-23,1216,400489713,2014-02-23,Portland,108,Minnesota Timberwolves,97,1.11340206185567
2014-04-16,1217,400490091,2014-04-16,Minnesota Timberwolves,130,Utah,136,0.9558823529411764
2014-10-30,1218,400488887,2014-10-30,Utah,98,Oklahoma City Thunder,101,0.9702970297029704
2014-11-24,1219,400489073,2014-11-24,Oklahoma City Thunder,95,Utah,73,1.3013698630136987
2014-12-04,1220,400489149,2014-12-04,Portland,111,Oklahoma City Thunder,104,1.0673076923076923
2014-12-31,1221,400489339,2014-12-31,Oklahoma City Thunder,94,Portland,98,0.9591836734693876
2014-01-07,1222,400489391,2014-01-07,Utah,112,Oklahoma City Thunder,101,1.1089108910891092
2014-01-21,1223,400489492,2014-01-21,Oklahoma City Thunder,105,Portland,97,1.0824742268041236
2014-02-11,1224,400489648,2014-02-11,Portland,95,Oklahoma City Thunder,98,0.9693877551020408
2014-03-30,1225,400489966,2014-03-30,Oklahoma City Thunder,116,Utah,96,1.2083333333333333
2014-12-06,1226,400489161,2014-12-06,Portland Trail Blazers,130,Utah,98,1.326530612244898
2014-12-09,1227,400489181,2014-12-09,Utah,94,Portland Trail Blazers,105,0.8952380952380953
2014-02-21,1228,400489696,2014-02-21,Portland Trail Blazers,102,Utah,94,1.0851063829787233
2014-04-11,1229,400490060,2014-04-11,Utah,99,Portland Trail Blazers,111,0.8918918918918919
